"","logFC","AveExpr","t","P.Value","adj.P.Val","B","sig_LFC1","sig_LFC2","sig_LFC3"
"YWHAH",0.0587602855452184,6.75107798941263,0.383433411683839,0.703294977989745,0.973299706909755,-5.0122412812961,"Not Significant","Not Significant","Not Significant"
"RPL22",0.076451053278679,12.8135266701977,0.382878320178021,0.703703487919667,0.973305788843812,-5.0123719846022,"Not Significant","Not Significant","Not Significant"
"ZDHHC7",0.109911779210606,10.179130066055,0.382564471378844,0.703934498675528,0.973305788843812,-5.01244580126803,"Not Significant","Not Significant","Not Significant"
"ASAH1",0.100981022456773,9.5354371932425,0.382489440770238,0.703989729706807,0.973305788843812,-5.01246343945033,"Not Significant","Not Significant","Not Significant"
"A4GALT",-0.104970691476773,7.06092240729383,-0.382482085993319,0.703995143743149,0.973305788843812,-5.01246516822559,"Not Significant","Not Significant","Not Significant"
"MECP2",-0.0863620538917054,8.07699131701509,-0.382330513332254,0.704106723650844,0.973305788843812,-5.01250078876811,"Not Significant","Not Significant","Not Significant"
"SAC3D1",-0.115236195152737,9.17084210112269,-0.382155695640362,0.704235423530208,0.973305788843812,-5.01254185467517,"Not Significant","Not Significant","Not Significant"
"PRDM10",-0.0667448994995197,7.24705202003978,-0.381986207604787,0.704360208116539,0.973305788843812,-5.01258165084747,"Not Significant","Not Significant","Not Significant"
"PJA2",-0.11284981552542,9.81078286161839,-0.381984300856248,0.704361611996002,0.973305788843812,-5.01258209845685,"Not Significant","Not Significant","Not Significant"
"HK2",0.128344542027899,7.35736959629187,0.381845010000744,0.704464170327751,0.973305788843812,-5.01261479101104,"Not Significant","Not Significant","Not Significant"
"ARHGAP26",-0.152139055712683,7.22150686455794,-0.381684901227481,0.70458206353704,0.973305788843812,-5.01265235508839,"Not Significant","Not Significant","Not Significant"
"MMP17",0.0563301638151542,7.26147778017836,0.381439290131055,0.704762929121784,0.973378432139807,-5.01270994904731,"Not Significant","Not Significant","Not Significant"
"NFIC",0.118002328005648,8.56259544339423,0.381134862048942,0.704987130938319,0.973480169861935,-5.01278128418139,"Not Significant","Not Significant","Not Significant"
"MLPH",-0.228141773483003,10.1141113076585,-0.380990884432136,0.705093175218924,0.973480169861935,-5.01281500209686,"Not Significant","Not Significant","Not Significant"
"TCTN1",0.0602442468730999,8.15124992938938,0.380501572920071,0.705453613676485,0.973683631205736,-5.01292949894942,"Not Significant","Not Significant","Not Significant"
"CTF1",-0.114330351243737,8.04783852520679,-0.380331025188831,0.705579259268199,0.973683631205736,-5.01296937215151,"Not Significant","Not Significant","Not Significant"
"CDK9",0.0585100678481758,6.75829085763326,0.380268263256086,0.705625499209323,0.973683631205736,-5.01298404111856,"Not Significant","Not Significant","Not Significant"
"RRAGC",0.076141543961448,8.91459849616796,0.379702539235611,0.706042347946076,0.974081697493605,-5.01311615614253,"Not Significant","Not Significant","Not Significant"
"DCTPP1",-0.11446513295585,10.7608466603476,-0.379358010044871,0.706296255987194,0.974254861012694,-5.01319651948798,"Not Significant","Not Significant","Not Significant"
"MYO18A",0.130772309927359,8.95577273417201,0.378638022230438,0.706826975416095,0.974743560173864,-5.01336422731873,"Not Significant","Not Significant","Not Significant"
"NOL12",0.0792388183320942,7.62347088390382,0.378528851312654,0.706907460679596,0.974743560173864,-5.01338962910551,"Not Significant","Not Significant","Not Significant"
"CREB3L1",0.0938347606484586,7.62120163991702,0.377743508696276,0.707486547289066,0.974978527204459,-5.01357214801705,"Not Significant","Not Significant","Not Significant"
"PIDD1",-0.092366558053742,7.88462718132293,-0.377631906279684,0.707568853581614,0.974978527204459,-5.01359805469404,"Not Significant","Not Significant","Not Significant"
"ZNF146",0.105583798394505,10.1610677087708,0.377293144576999,0.707818710516526,0.974978527204459,-5.01367664623616,"Not Significant","Not Significant","Not Significant"
"GOLGA2",0.0828418409266364,8.82771118784975,0.377128098943829,0.707940453305029,0.974978527204459,-5.01371491093492,"Not Significant","Not Significant","Not Significant"
"EMC9",0.125152209894698,9.12019913096949,0.377023398812019,0.708017687383214,0.974978527204459,-5.01373917634383,"Not Significant","Not Significant","Not Significant"
"MLST8",0.0971346276112901,9.07124223647004,0.376837040135839,0.708155166159759,0.974978527204459,-5.01378235050489,"Not Significant","Not Significant","Not Significant"
"NDUFAF3",-0.109109415671522,10.0467002633565,-0.376733833761645,0.708231306836467,0.974978527204459,-5.01380625147362,"Not Significant","Not Significant","Not Significant"
"CHST1",-0.1494475596221,7.51763229685724,-0.37624578752795,0.708591404658949,0.974978527204459,-5.01391918742395,"Not Significant","Not Significant","Not Significant"
"ANKRD28",-0.118007262162921,7.35036261065509,-0.37619527524282,0.708628678267661,0.974978527204459,-5.01393086789587,"Not Significant","Not Significant","Not Significant"
"MTMR9",0.0847570010647849,7.53993498560148,0.376078128355261,0.708715125112927,0.974978527204459,-5.01395795098746,"Not Significant","Not Significant","Not Significant"
"ALG13",0.0854914947772928,7.9661377727942,0.376022079835957,0.708756486678195,0.974978527204459,-5.01397090584224,"Not Significant","Not Significant","Not Significant"
"SULT1A3",-0.119791647584745,8.96510997191688,-0.3756732589553,0.709013922516814,0.974978527204459,-5.01405148805272,"Not Significant","Not Significant","Not Significant"
"MBNL2",0.114952983076965,7.74832584907496,0.375667985370919,0.709017814777354,0.974978527204459,-5.01405270575145,"Not Significant","Not Significant","Not Significant"
"GJD2",0.0722417640724539,7.60824434374744,0.375490889155275,0.709148528281363,0.974978527204459,-5.01409358837663,"Not Significant","Not Significant","Not Significant"
"C2orf72",-0.0479571156571298,7.02506846814298,-0.375481733834109,0.709155286002276,0.974978527204459,-5.01409570136141,"Not Significant","Not Significant","Not Significant"
"EIF3M",0.0662368895706294,7.95735922900514,0.375155314011415,0.709396238311638,0.974978527204459,-5.01417100344236,"Not Significant","Not Significant","Not Significant"
"CORO1A",-0.178352194772898,8.99935495945583,-0.375026747783543,0.709491149909047,0.974978527204459,-5.01420064468772,"Not Significant","Not Significant","Not Significant"
"MFN1",0.126485585455196,9.40362083615159,0.374922066342986,0.709568432459558,0.974978527204459,-5.01422477180404,"Not Significant","Not Significant","Not Significant"
"UXS1",-0.116895245445325,9.38686147442628,-0.374729346436218,0.709710718740373,0.974978527204459,-5.01426917268833,"Not Significant","Not Significant","Not Significant"
"JMJD7-PLA2G4B",0.0892549284335031,8.48344488800742,0.374725144884861,0.70971382088809,0.974978527204459,-5.01427014043496,"Not Significant","Not Significant","Not Significant"
"AKAP7",-0.071728303365028,7.6892231276169,-0.374435571694534,0.709927634586327,0.974978527204459,-5.01433681214934,"Not Significant","Not Significant","Not Significant"
"TIMM22",0.0843030016394847,8.02564586515628,0.37439726530305,0.709955920851964,0.974978527204459,-5.01434562803873,"Not Significant","Not Significant","Not Significant"
"TEX10",-0.0772739720719184,7.56901983205099,-0.374135307100985,0.710149367526689,0.974978527204459,-5.0144058915318,"Not Significant","Not Significant","Not Significant"
"NLRX1",-0.0703459133873354,8.3339334810734,-0.374118725549593,0.710161613054697,0.974978527204459,-5.01440970471171,"Not Significant","Not Significant","Not Significant"
"PPP6R3",-0.0801965986407647,8.63976014932883,-0.373512730997545,0.710609195081052,0.97541652899331,-5.0145489474776,"Not Significant","Not Significant","Not Significant"
"WARS2",0.0984339857232092,6.84439179169908,0.37318532703964,0.71085105565725,0.975572040211107,-5.01462408385078,"Not Significant","Not Significant","Not Significant"
"ZMYM6",-0.065631350594973,6.97599865741679,-0.372852296020856,0.711097103994641,0.975733241430621,-5.01470044459933,"Not Significant","Not Significant","Not Significant"
"EPHB4",-0.111769230209354,8.33477052037821,-0.37258278613723,0.711296244777215,0.975754983067547,-5.01476219111547,"Not Significant","Not Significant","Not Significant"
"TAF1",0.0515988515936918,8.31961960913103,0.372482796041715,0.711370132621201,0.975754983067547,-5.01478508826204,"Not Significant","Not Significant","Not Significant"
"UBE2Q1",0.0835681920286188,8.4983968610971,0.372020225099264,0.711711986694059,0.975769897234614,-5.01489093504168,"Not Significant","Not Significant","Not Significant"
"TNFRSF1B",0.151197851317509,8.07898409660143,0.372000025834695,0.711726915936296,0.975769897234614,-5.01489555412386,"Not Significant","Not Significant","Not Significant"
"DNAL4",0.114546530363053,8.68584288510589,0.371946080788492,0.711766787189456,0.975769897234614,-5.01490788883004,"Not Significant","Not Significant","Not Significant"
"DCN",0.173651623673895,8.75703720037513,0.371086286435747,0.712402378765329,0.976167580013971,-5.01510424424364,"Not Significant","Not Significant","Not Significant"
"AOAH",-0.101606557602746,7.44721340987603,-0.371054163232217,0.712426129429507,0.976167580013971,-5.01511157164853,"Not Significant","Not Significant","Not Significant"
"OAS2",0.200790760109908,8.30589743618761,0.371016976944487,0.712453623904517,0.976167580013971,-5.01512005317397,"Not Significant","Not Significant","Not Significant"
"SGSM3",-0.0836758112909898,8.00145003884581,-0.370692653886836,0.712693435475562,0.976167580013971,-5.01519398973367,"Not Significant","Not Significant","Not Significant"
"PSME3",-0.0890142569120978,8.91054359204912,-0.370683635155157,0.712700104543674,0.976167580013971,-5.01519604483575,"Not Significant","Not Significant","Not Significant"
"TWNK",-0.0986368416475232,8.03522558021265,-0.370130491688019,0.713109180176687,0.976417463490487,-5.01532199514102,"Not Significant","Not Significant","Not Significant"
"DDX5",-0.0918635187889199,10.9308371848748,-0.370088953829693,0.713139902828713,0.976417463490487,-5.01533144575192,"Not Significant","Not Significant","Not Significant"
"HSPB8",0.118587469110886,7.69990913090921,0.36941018571789,0.713642008410099,0.976928659537403,-5.01548572878135,"Not Significant","Not Significant","Not Significant"
"TFAP2C",-0.151621910923099,8.69628827664725,-0.36916095133533,0.713826406975192,0.977004829748874,-5.01554230894301,"Not Significant","Not Significant","Not Significant"
"CCNG1",0.124759826886685,11.7132007063655,0.368831521255456,0.714070165689614,0.977162203291757,-5.01561703672607,"Not Significant","Not Significant","Not Significant"
"DUS2",-0.0583093400147362,7.78301091260279,-0.368391976879978,0.714395449498238,0.977431062169605,-5.01571663981706,"Not Significant","Not Significant","Not Significant"
"ARHGAP32",-0.113162152608316,6.98151453855984,-0.367890329935631,0.714766757827532,0.97776278319728,-5.01583017183355,"Not Significant","Not Significant","Not Significant"
"POMT1",0.0983979035422988,7.70098424748929,0.367700656039437,0.714907168603493,0.977778586042413,-5.015873058607,"Not Significant","Not Significant","Not Significant"
"CADM1",-0.118043161100503,7.71306090619767,-0.367239822765654,0.715248353404329,0.977936437336767,-5.01597716533176,"Not Significant","Not Significant","Not Significant"
"SMPD1",-0.063185984434198,7.45577617504067,-0.367134049800222,0.715326672314435,0.977936437336767,-5.01600104221437,"Not Significant","Not Significant","Not Significant"
"FICD",0.0775450626879173,7.91745100155699,0.367022569823318,0.715409220302635,0.977936437336767,-5.01602620000174,"Not Significant","Not Significant","Not Significant"
"COL5A2",0.32942661600228,10.4223449252613,0.366495663780191,0.715799426970841,0.978293597236084,-5.0161450048746,"Not Significant","Not Significant","Not Significant"
"PLAU",-0.303772862306029,9.19234736796285,-0.365878592989968,0.71625650396725,0.978588256650634,-5.01628392467177,"Not Significant","Not Significant","Not Significant"
"RMND5A",0.0930328516091872,8.68782680270658,0.36529180342489,0.716691248705739,0.978588256650634,-5.01641581206484,"Not Significant","Not Significant","Not Significant"
"BAHCC1",0.0454616553568041,6.58909312008485,0.365106737599139,0.716828381291085,0.978588256650634,-5.01645736411085,"Not Significant","Not Significant","Not Significant"
"C15orf39",0.0813512349144113,7.96876336614919,0.364827556572787,0.717035270519374,0.978588256650634,-5.01652000794749,"Not Significant","Not Significant","Not Significant"
"FAM120A",-0.0569444902024179,7.60625925014607,-0.364784345857894,0.71706729407072,0.978588256650634,-5.01652969950783,"Not Significant","Not Significant","Not Significant"
"PLSCR3",0.100355532680578,10.0130212672515,0.364737716348472,0.717101851875543,0.978588256650634,-5.01654015657943,"Not Significant","Not Significant","Not Significant"
"PCMT1",0.101699759076605,10.0898356009888,0.364572572518935,0.717224247181381,0.978588256650634,-5.01657718085653,"Not Significant","Not Significant","Not Significant"
"PRPF8",-0.0907228468793944,10.6092860998255,-0.364476178071918,0.717295692791762,0.978588256650634,-5.0165987842427,"Not Significant","Not Significant","Not Significant"
"RUSF1",0.0779947316375625,8.53800956094993,0.36447099581482,0.71729953384823,0.978588256650634,-5.01659994550086,"Not Significant","Not Significant","Not Significant"
"IVD",0.0910463382850277,8.08665693541889,0.364298773935558,0.717427187834875,0.978588256650634,-5.01663852826622,"Not Significant","Not Significant","Not Significant"
"CYTH4",0.062346690503616,7.57754993078861,0.364226659340982,0.717480642910129,0.978588256650634,-5.0166546786862,"Not Significant","Not Significant","Not Significant"
"BIRC5",0.119367705935815,8.27104901297212,0.364035149268101,0.717622607054579,0.978588256650634,-5.01669755292759,"Not Significant","Not Significant","Not Significant"
"TBP",-0.0827651286989977,8.28007251833118,-0.363942120271278,0.717691571990086,0.978588256650634,-5.01671837169015,"Not Significant","Not Significant","Not Significant"
"PIK3CA",-0.096600202145335,7.44147118089533,-0.363686056669593,0.717881411230673,0.978671244775125,-5.01677564837952,"Not Significant","Not Significant","Not Significant"
"CLDN16",-0.33771919467469,8.71142760420064,-0.36343033271773,0.718071016664399,0.978697357617571,-5.01683280920859,"Not Significant","Not Significant","Not Significant"
"CCDC25",0.12705187693691,8.80896895573598,0.363312317057579,0.718158524936036,0.978697357617571,-5.01685917527763,"Not Significant","Not Significant","Not Significant"
"FGFBP1",0.169496029808077,7.50284531109909,0.362904064517588,0.71846127253535,0.978759750900166,-5.01695031815458,"Not Significant","Not Significant","Not Significant"
"AP1B1",-0.0851497303041466,8.8105399170852,-0.362815143026022,0.718527220065281,0.978759750900166,-5.01697015651163,"Not Significant","Not Significant","Not Significant"
"KIAA0586",0.0584698572953766,7.19924582275548,0.362728780236294,0.718591272043335,0.978759750900166,-5.01698941940922,"Not Significant","Not Significant","Not Significant"
"PSMD12",-0.0972943537352585,9.80539037382611,-0.362433847770068,0.718810027603418,0.97888199738958,-5.01705516871833,"Not Significant","Not Significant","Not Significant"
"NUCB2",0.133202262268071,8.38760969943678,0.361585341890175,0.7194395093466,0.978969998629447,-5.01724403045514,"Not Significant","Not Significant","Not Significant"
"FH",-0.143239282081762,9.92055925271418,-0.361392560095307,0.719582556020341,0.978969998629447,-5.01728687893425,"Not Significant","Not Significant","Not Significant"
"OGT",-0.144672463916513,8.91974740217191,-0.36130110628745,0.719650419526868,0.978969998629447,-5.01730719791231,"Not Significant","Not Significant","Not Significant"
"TRABD",0.086979607127896,7.75404273033913,0.360992145106614,0.719879701792093,0.978969998629447,-5.01737580442368,"Not Significant","Not Significant","Not Significant"
"F3",-0.212723750339261,8.07067907797352,-0.360961827350859,0.719902202217951,0.978969998629447,-5.01738253351084,"Not Significant","Not Significant","Not Significant"
"SOX17",0.130701423590019,10.8768573843129,0.360944421080573,0.719915120454345,0.978969998629447,-5.01738639661449,"Not Significant","Not Significant","Not Significant"
"C1QB",-0.198164149061787,9.77771851572325,-0.360782140781696,0.720035562374351,0.978969998629447,-5.01742240380532,"Not Significant","Not Significant","Not Significant"
"ARIH1",0.0941507904338087,8.17522991985279,0.360685743015735,0.720107110706999,0.978969998629447,-5.01744378520064,"Not Significant","Not Significant","Not Significant"
"SMG7",-0.0597724786106785,7.91835462582446,-0.360662631813705,0.720124264676463,0.978969998629447,-5.01744891051221,"Not Significant","Not Significant","Not Significant"
"ENAH",0.0811676827992174,7.73387991147119,0.360608014841539,0.720164803946965,0.978969998629447,-5.01746102148293,"Not Significant","Not Significant","Not Significant"
"RNF19B",-0.116875287498487,9.14660421780522,-0.359663597025194,0.720865923745286,0.979022260850782,-5.01767015258573,"Not Significant","Not Significant","Not Significant"
"NFYB",0.109295738357634,8.40478767584105,0.359250253824324,0.721172859229267,0.979022260850782,-5.01776151187451,"Not Significant","Not Significant","Not Significant"
"SLC50A1",0.123159785223737,10.0005335547187,0.359200087066194,0.721210114630167,0.979022260850782,-5.01777259290643,"Not Significant","Not Significant","Not Significant"
"TTI2",0.0844499193218797,8.10618021462111,0.358946753183617,0.721398258742206,0.979022260850782,-5.017828526856,"Not Significant","Not Significant","Not Significant"
"STAG3",0.0582898726577518,6.92136195491157,0.358842040238914,0.721476031267837,0.979022260850782,-5.01785163514633,"Not Significant","Not Significant","Not Significant"
"PLOD1",-0.139662915186303,9.91616334612933,-0.358815400835139,0.721495817393995,0.979022260850782,-5.01785751292364,"Not Significant","Not Significant","Not Significant"
"KIF3B",-0.114154619926689,9.39753116766929,-0.358767031982517,0.721531743324172,0.979022260850782,-5.01786818402877,"Not Significant","Not Significant","Not Significant"
"LPCAT1",-0.13082641318121,9.89281823105178,-0.358633812305763,0.721630695430713,0.979022260850782,-5.01789756749284,"Not Significant","Not Significant","Not Significant"
"ARPC4",-0.0761856702065508,8.29994929476861,-0.358311852630969,0.721869858605126,0.979022260850782,-5.01796853552508,"Not Significant","Not Significant","Not Significant"
"POLQ",-0.0842394227659344,7.60799141076275,-0.358275004678364,0.721897232379439,0.979022260850782,-5.0179766537122,"Not Significant","Not Significant","Not Significant"
"CAP2",-0.178330749113106,8.44025388260261,-0.357777362416196,0.722266959224241,0.979022260850782,-5.01808621108282,"Not Significant","Not Significant","Not Significant"
"GNAS",0.0595353885213849,9.89970825772852,0.357769837300403,0.722272550578082,0.979022260850782,-5.01808786659961,"Not Significant","Not Significant","Not Significant"
"TVP23B",0.105115904167328,9.05265943532397,0.357695693370588,0.722327642238764,0.979022260850782,-5.01810417633233,"Not Significant","Not Significant","Not Significant"
"RXRB",-0.100750460163435,8.25572723790794,-0.357652849060514,0.72235947781302,0.979022260850782,-5.018113599436,"Not Significant","Not Significant","Not Significant"
"RABL3",-0.0832746139296575,7.98872390772133,-0.357517884514072,0.722459766817973,0.979022260850782,-5.01814327598866,"Not Significant","Not Significant","Not Significant"
"DRG1",-0.100639323540058,10.7985311013137,-0.357089380439864,0.722778210912197,0.979022260850782,-5.01823742358658,"Not Significant","Not Significant","Not Significant"
"RACK1",-0.0883561880713897,10.5781238883451,-0.357069412044558,0.722793051698217,0.979022260850782,-5.01824180815728,"Not Significant","Not Significant","Not Significant"
"LSM3",-0.0828312633991304,8.12426577315408,-0.356856520548641,0.722951282296419,0.979022260850782,-5.01828853880169,"Not Significant","Not Significant","Not Significant"
"DDX27",0.0838662913505724,9.69978201721935,0.356636512926011,0.72311481480964,0.979022260850782,-5.0183368024276,"Not Significant","Not Significant","Not Significant"
"ADORA1",-0.11013190078706,7.2598213423951,-0.356528523126846,0.723195088834049,0.979022260850782,-5.01836048162129,"Not Significant","Not Significant","Not Significant"
"FAM114A2",-0.0912440443956593,7.91853056609959,-0.35638245412687,0.723303673981807,0.979022260850782,-5.01839249922102,"Not Significant","Not Significant","Not Significant"
"OSBPL1A",-0.091623576426432,8.46732940123595,-0.356311277640808,0.723356587430597,0.979022260850782,-5.01840809603847,"Not Significant","Not Significant","Not Significant"
"PLVAP",0.180663309316136,8.29918552415252,0.356212580093567,0.723429962630226,0.979022260850782,-5.01842971840038,"Not Significant","Not Significant","Not Significant"
"DIXDC1",-0.0612421876735144,7.09648997606622,-0.3561498592279,0.723476592877618,0.979022260850782,-5.01844345601187,"Not Significant","Not Significant","Not Significant"
"WDR12",-0.0891092996657531,7.70662987429556,-0.356047763872071,0.723552498626238,0.979022260850782,-5.01846581259918,"Not Significant","Not Significant","Not Significant"
"AOPEP",-0.149818872700327,8.75619184748428,-0.356040588769646,0.723557833269793,0.979022260850782,-5.0184673835462,"Not Significant","Not Significant","Not Significant"
"SEMA5A",-0.121835572736231,7.59597675810245,-0.35565728613829,0.723842836573563,0.979093106716294,-5.01855125979227,"Not Significant","Not Significant","Not Significant"
"F11R",-0.118562964014407,9.4809994531034,-0.355593818312451,0.723890031675759,0.979093106716294,-5.01856513950048,"Not Significant","Not Significant","Not Significant"
"FN1",-0.198217070252141,10.0314576038349,-0.35544958569916,0.723997288058134,0.979093106716294,-5.01859667243497,"Not Significant","Not Significant","Not Significant"
"UQCRH",0.177362958538993,12.4566721945105,0.354995058388271,0.72433532704986,0.979294702577229,-5.01869596072635,"Not Significant","Not Significant","Not Significant"
"PKP2",0.160227381841998,8.18379575282506,0.354793163569508,0.724485497205265,0.979294702577229,-5.01874002281341,"Not Significant","Not Significant","Not Significant"
"EIF4B",-0.0998388688330096,10.5297244056595,-0.354562746493726,0.724656895738188,0.979294702577229,-5.01879027929961,"Not Significant","Not Significant","Not Significant"
"KANK1",0.0960651270438326,8.03167559241485,0.354555087920491,0.724662592906054,0.979294702577229,-5.01879194916222,"Not Significant","Not Significant","Not Significant"
"HR",0.068930030280258,7.42527898485624,0.353919844462266,0.725135201727711,0.979409527361354,-5.01893033204327,"Not Significant","Not Significant","Not Significant"
"PARP6",0.098733595827107,9.47885119316683,0.353547483210885,0.725412281700562,0.979409527361354,-5.01901133364129,"Not Significant","Not Significant","Not Significant"
"ATF3",0.197894885903288,8.17893011640093,0.35348998794685,0.725455068165949,0.979409527361354,-5.01902383333493,"Not Significant","Not Significant","Not Significant"
"RPS25",-0.0605368472243423,12.865550898034,-0.353449482185315,0.725485212022569,0.979409527361354,-5.01903263823409,"Not Significant","Not Significant","Not Significant"
"IMP3",0.137569447645761,10.0355681787939,0.353204559555756,0.725667489611847,0.979409527361354,-5.01908585672315,"Not Significant","Not Significant","Not Significant"
"IFITM2",-0.0931817666062865,12.3909808649051,-0.353129362294719,0.725723456536246,0.979409527361354,-5.01910218876422,"Not Significant","Not Significant","Not Significant"
"C11orf58",-0.0593666930753119,7.85863381580146,-0.353106746773422,0.725740288844488,0.979409527361354,-5.01910709993896,"Not Significant","Not Significant","Not Significant"
"TM9SF4",-0.101910474500815,9.64845259408395,-0.353030780553341,0.725796830081083,0.979409527361354,-5.01912359443938,"Not Significant","Not Significant","Not Significant"
"DNASE2",-0.102170763438443,9.41099191577152,-0.352879781136509,0.725909222704303,0.979409527361354,-5.0191563704007,"Not Significant","Not Significant","Not Significant"
"INF2",-0.0949595099127682,6.67682911766994,-0.352211637030167,0.726406612300533,0.979743870326461,-5.01930123095392,"Not Significant","Not Significant","Not Significant"
"SH3GLB1",-0.0780553665701599,10.4193358530989,-0.352005524982477,0.726560073359197,0.979743870326461,-5.01934586321657,"Not Significant","Not Significant","Not Significant"
"SLC4A1AP",0.10304990621233,8.76253328344438,0.351889196636159,0.726646690833796,0.979743870326461,-5.01937104194466,"Not Significant","Not Significant","Not Significant"
"PDIA6",-0.0791147666002483,11.9618211289201,-0.35185319537391,0.726673497917412,0.979743870326461,-5.01937883257725,"Not Significant","Not Significant","Not Significant"
"TIMP1",-0.108801934319027,12.5735164106894,-0.351527446913874,0.726916070888596,0.979784743095771,-5.01944928823323,"Not Significant","Not Significant","Not Significant"
"SLC5A2",0.0519505747827684,7.30457883661869,0.351221736772106,0.727143747840478,0.979784743095771,-5.01951535094725,"Not Significant","Not Significant","Not Significant"
"AATK",0.0759344874780211,8.0744418501201,0.351163945544241,0.727186790533839,0.979784743095771,-5.01952783298787,"Not Significant","Not Significant","Not Significant"
"NMB",0.125001134464864,8.49332083432306,0.351093506841802,0.727239254224906,0.979784743095771,-5.01954304393859,"Not Significant","Not Significant","Not Significant"
"NUP98",-0.100530882373521,8.53655370336832,-0.350695971507808,0.727535368691949,0.979784743095771,-5.01962883332552,"Not Significant","Not Significant","Not Significant"
"GDAP2",-0.0846394848957115,7.62709991818273,-0.350417492118692,0.727742826356539,0.979784743095771,-5.01968887263515,"Not Significant","Not Significant","Not Significant"
"HPN",0.205500417161049,7.97510412267229,0.350354820347642,0.727789517540754,0.979784743095771,-5.01970237795632,"Not Significant","Not Significant","Not Significant"
"ZNF248",-0.0657065416732242,7.72373615633831,-0.35008919920688,0.727987419931269,0.979784743095771,-5.01975959082288,"Not Significant","Not Significant","Not Significant"
"ARHGEF10L",-0.0587283335104806,6.54759635325894,-0.350043941053053,0.7280211416233,0.979784743095771,-5.01976933480876,"Not Significant","Not Significant","Not Significant"
"GSTM4",-0.150841696093941,8.06513279157584,-0.350008247731071,0.728047736977106,0.979784743095771,-5.01977701862491,"Not Significant","Not Significant","Not Significant"
"LRPAP1",0.117088411981738,8.07035940708961,0.34974137914042,0.728246593446814,0.979784743095771,-5.0198344436522,"Not Significant","Not Significant","Not Significant"
"LRRC8D",0.0984641395060688,10.3510587506704,0.349726404000576,0.728257752696549,0.979784743095771,-5.01983766472892,"Not Significant","Not Significant","Not Significant"
"MYD88",-0.105226863216075,10.8172940223888,-0.349487041624399,0.728436130044688,0.979784743095771,-5.01988913179128,"Not Significant","Not Significant","Not Significant"
"TSPOAP1",0.123544971825116,8.34267513039225,0.34906197677274,0.728752933898317,0.979784743095771,-5.0199804419469,"Not Significant","Not Significant","Not Significant"
"PFDN6",-0.0900969227217139,8.26278627801095,-0.349061492632343,0.728753294758954,0.979784743095771,-5.01998054588449,"Not Significant","Not Significant","Not Significant"
"GFPT1",-0.110368911546058,9.15886100804249,-0.348922739870631,0.728856718583347,0.979784743095771,-5.02001032810231,"Not Significant","Not Significant","Not Significant"
"RPN1",0.0813617936345236,11.4197964607611,0.348866147697132,0.728898902843388,0.979784743095771,-5.02002247180632,"Not Significant","Not Significant","Not Significant"
"BMPR1A",-0.101962380430215,7.91493957686472,-0.348621569298244,0.729081223315564,0.979856238490702,-5.02007493163837,"Not Significant","Not Significant","Not Significant"
"PLEKHA5",-0.112837819482595,6.63116188159287,-0.348101891346929,0.729468668845401,0.980203339684594,-5.02018627663916,"Not Significant","Not Significant","Not Significant"
"HTATIP2",-0.0997869248762111,8.12457419815379,-0.34731340171619,0.730056663301574,0.980261686283407,-5.02035490190641,"Not Significant","Not Significant","Not Significant"
"C2",-0.131315618866993,7.32945766845211,-0.34715956462861,0.730171402248696,0.980261686283407,-5.02038775705603,"Not Significant","Not Significant","Not Significant"
"CNN3",-0.182103394726747,10.767774212366,-0.347079935823473,0.730230795619161,0.980261686283407,-5.02040475779188,"Not Significant","Not Significant","Not Significant"
"SYNPO",0.0678231478142372,8.33744142040726,0.346999117405836,0.730291078008213,0.980261686283407,-5.02042200855327,"Not Significant","Not Significant","Not Significant"
"TUT7",-0.0853436567378263,6.95873239890839,-0.346905509679351,0.730360902088156,0.980261686283407,-5.02044198422181,"Not Significant","Not Significant","Not Significant"
"DYSF",0.0800706959431819,8.18894404806038,0.346699524390022,0.730514559232691,0.980261686283407,-5.02048592216798,"Not Significant","Not Significant","Not Significant"
"TBX2",0.118776921300352,7.0177537471217,0.346654308570741,0.730548290002952,0.980261686283407,-5.02049556351836,"Not Significant","Not Significant","Not Significant"
"COX17",-0.0710518711111946,8.1821562850404,-0.346428362234053,0.730716852899335,0.980261686283407,-5.02054372326718,"Not Significant","Not Significant","Not Significant"
"LGALS1",-0.146448293124652,12.4903450103688,-0.346390492722231,0.730745106034239,0.980261686283407,-5.0205517919857,"Not Significant","Not Significant","Not Significant"
"TOE1",-0.0755373298746905,8.74213359329562,-0.346311624308512,0.730803948247922,0.980261686283407,-5.02056859338108,"Not Significant","Not Significant","Not Significant"
"SCML2",0.0879557052387221,8.58240405499747,0.346006492886784,0.731031616404941,0.980358675628663,-5.02063355999602,"Not Significant","Not Significant","Not Significant"
"KEL",0.0484992621271122,7.88766303274362,0.34586840955025,0.731134652791593,0.980358675628663,-5.02066294113488,"Not Significant","Not Significant","Not Significant"
"SFPQ",-0.0657073562685624,9.52296369180545,-0.345215584060555,0.731621852522887,0.980599033308926,-5.02080169068239,"Not Significant","Not Significant","Not Significant"
"CANX",-0.0829400202553497,9.87581480416982,-0.345195408095715,0.731636911510087,0.980599033308926,-5.02080597467718,"Not Significant","Not Significant","Not Significant"
"CD248",0.119428897960753,8.39995902866399,0.344984500105069,0.731794335950988,0.980599033308926,-5.0208507422343,"Not Significant","Not Significant","Not Significant"
