"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","significance"
"ENSG00000269899",46.3798252725882,-0.443934177282083,0.400993704807489,-1.10708515360661,0.26825711375722,0.920094902986603,"ENSG00000269899","Not Significant"
"ENSG00000255144",0.0931328463948619,-0.661392228257531,1.70890604722304,-0.387026676704836,0.698736458817699,NA,"ENSG00000255144","Not Significant"
"ENSG00000254948",0.289272581532631,1.03209114272101,1.60330778987522,0.64372614493524,0.519753032926453,NA,"OR7E158P","Not Significant"
"ENSG00000206014",0.636416866284088,0.533654433812291,1.03158784521599,0.517313611523366,0.604937253768831,NA,"OR7E161P","Not Significant"
"ENSG00000205884",0.323460686376184,-0.221926143169621,1.28063391903056,-0.173293975641078,0.86242035879649,NA,"DEFB136","Not Significant"
"ENSG00000205883",0,NA,NA,NA,NA,NA,"DEFB135","Not Significant"
"ENSG00000205882",0.834898136781944,-0.326496454449386,0.760747534000948,-0.429178459156174,0.667793357849252,NA,"DEFB134","Not Significant"
"ENSG00000255174",0,NA,NA,NA,NA,NA,"ENSG00000255174","Not Significant"
"ENSG00000254507",0.486837186357843,0.267333928191207,0.94128282334236,0.284010205606369,0.776402559611473,NA,"DEFB131E","Not Significant"
"ENSG00000255016",0,NA,NA,NA,NA,NA,"ENSG00000255016","Not Significant"
"ENSG00000254817",0.0216115559762459,-0.814332622211876,3.333086354811,-0.244317889044928,0.806984629755883,NA,"ENSG00000254817","Not Significant"
"ENSG00000254700",0,NA,NA,NA,NA,NA,"DEFB131C","Not Significant"
"ENSG00000233050",0,NA,NA,NA,NA,NA,"DEFB130B","Not Significant"
"ENSG00000252029",0,NA,NA,NA,NA,NA,"RNA5SP253","Not Significant"
"ENSG00000255544",0,NA,NA,NA,NA,NA,"DEFB108D","Not Significant"
"ENSG00000215343",0,NA,NA,NA,NA,NA,"ZNF705D","Not Significant"
"ENSG00000255052",2.30824407029216,0.294290769459818,0.636954492627666,0.462027935851058,0.644061287245711,NA,"FAM66D","Not Significant"
"ENSG00000254923",0.0210918933945883,-0.307304687219329,3.33312675328669,-0.0921971199914034,0.926541426214532,NA,"ENSG00000254923","Not Significant"
"ENSG00000226430",0.448657924500345,-0.553274506492901,1.9638971546755,-0.281722749674394,0.77815610903872,NA,"USP17L7","Not Significant"
"ENSG00000223443",0.0141111261653667,-0.814332622211877,3.333086354811,-0.244317889044928,0.806984629755883,NA,"USP17L2","Not Significant"
"ENSG00000254866",0,NA,NA,NA,NA,NA,"DEFB109D","Not Significant"
"ENSG00000205879",0.0145114786838917,-0.762895305055083,3.33310783118575,-0.228884075671708,0.8189590178275,NA,"FAM90A2P","Not Significant"
"ENSG00000249889",0.479114252524673,-0.141544671947613,0.865046709616684,-0.163626623133835,0.870025084942937,NA,"ALG1L11P","Not Significant"
"ENSG00000186523",4.69640762803387,-0.231019437543896,0.504617337064727,-0.457811138411724,0.647088132818559,0.984545167151523,"FAM86B1","Not Significant"
"ENSG00000255495",6.93927976819031,0.713425856644601,0.595171166070894,1.19869022109116,0.230648421861997,0.898833545270562,"ENSG00000255495","Not Significant"
"ENSG00000254527",0.0246414515776722,-0.570538130716961,3.33310783093538,-0.171173019192976,0.864087721932982,NA,"ENPP7P12","Not Significant"
"ENSG00000237215",0,NA,NA,NA,NA,NA,"DEFB131D","Not Significant"
"ENSG00000232948",0,NA,NA,NA,NA,NA,"DEFB130A","Not Significant"
"ENSG00000252535",0,NA,NA,NA,NA,NA,"RNA5SP254","Not Significant"
"ENSG00000254623",0,NA,NA,NA,NA,NA,"DEFB108E","Not Significant"
"ENSG00000215339",0.0104253249617344,-0.499661875467656,3.33312675339708,-0.149907853026713,0.880837315914581,NA,"ZNF705CP","Not Significant"
"ENSG00000227888",2.96146113159394,0.0909348476883779,0.633708511393511,0.143496333177558,0.885898206982234,NA,"FAM66A","Not Significant"
"ENSG00000254423",0.0183577294985816,-0.307304687219329,3.33312675328669,-0.0921971199914034,0.926541426214532,NA,"ENSG00000254423","Not Significant"
"ENSG00000255556",0.689828878180625,-0.87476804792263,3.14663674239697,-0.278000964056712,0.781011618703724,NA,"ENSG00000255556","Not Significant"
"ENSG00000242296",0,NA,NA,NA,NA,NA,"DEFB109A","Not Significant"
"ENSG00000270074",0.627077096444955,0.171398484686336,0.907608304907685,0.188846315926747,0.850213270037429,NA,"ENSG00000270074","Not Significant"
"ENSG00000251402",0.0254156008015125,-0.90635574821861,3.3330484621357,-0.271929963969936,0.78567587115398,NA,"FAM90A25P","Not Significant"
"ENSG00000250794",0.299119219058201,0.0452744150912674,1.02299693787815,0.0442566477131139,0.964699827904908,NA,"ALG1L12P","Not Significant"
"ENSG00000145002",0.524073832759334,-0.806001210279983,0.782242606080941,-1.03037242412309,0.302835212972424,NA,"FAM86B2","Not Significant"
"ENSG00000255549",0.0854679887296505,-1.20036561013328,3.33279222837112,-0.36016814967189,0.718721391479257,NA,"ENPP7P6","Not Significant"
"ENSG00000270154",1.55312199129151,0.384160762503354,0.621780798227446,0.617839540234289,0.536681116287993,NA,"ENSG00000270154","Not Significant"
"ENSG00000283674",43.641574459737,0.155011537019469,0.493625108887562,0.314026847963234,0.753500647708933,0.993996023036238,"ENSG00000283674","Not Significant"
"ENSG00000242607",7.93260440155574,0.655423049333777,0.601903826256215,1.08891656896492,0.276190678917388,0.923302071441817,"ENSG00000242607","Not Significant"
"ENSG00000255122",2.42505750829896,-0.106813932451802,0.764271735302272,-0.139759103363356,0.888850326867263,NA,"ENSG00000255122","Not Significant"
"ENSG00000244289",0.758107640648177,-1.00082114644826,0.97538260475819,-1.02608057757641,0.304853604445142,NA,"ENSG00000244289","Not Significant"
"ENSG00000255253",0,NA,NA,NA,NA,NA,"ENSG00000255253","Not Significant"
"ENSG00000254581",0.0318520427450846,-0.570538130716961,3.33310783093538,-0.171173019192976,0.864087721932982,NA,"ENSG00000254581","Not Significant"
"ENSG00000177400",0.0480996749480545,-0.18582378204072,3.33310783043465,-0.0557509062095024,0.955540245241599,NA,"OR7E8P","Not Significant"
"ENSG00000254917",0.0626826075695943,-1.05507864776324,3.33295584597897,-0.316559443485017,0.751577913581843,NA,"OR7E15P","Not Significant"
"ENSG00000254724",0,NA,NA,NA,NA,NA,"OR7E10P","Not Significant"
"ENSG00000264512",0,NA,NA,NA,NA,NA,"MIR5692A2","Not Significant"
"ENSG00000154359",272.69222562264,-0.0020359060053886,0.278012761975407,-0.00732306672155107,0.994157090348443,0.999812140841213,"LONRF1","Not Significant"
"ENSG00000266206",0.0524931988827587,-0.450211423496743,3.33307795688412,-0.13507377544737,0.892553544295619,NA,"MIR3926-1","Not Significant"
"ENSG00000283523",0,NA,NA,NA,NA,NA,"MIR3926-2","Not Significant"
"ENSG00000254813",0.161109594087932,-0.521519891125984,1.96539092241415,-0.265351734954278,0.79073851367323,NA,"ENSG00000254813","Not Significant"
"ENSG00000255494",0.00879404863182907,-0.499661875467656,3.33312675339708,-0.149907853026713,0.880837315914581,NA,"LINC00681","Not Significant"
"ENSG00000250305",117.148495369578,-0.0969324220961555,0.539923219687486,-0.179530011975149,0.857521553984983,0.996435111175685,"KIAA1456","Not Significant"
"ENSG00000251468",6.50103661984622,0.185690408305301,0.519848025330879,0.357201334345956,0.720941087041587,0.993275528444588,"ENSG00000251468","Not Significant"
"ENSG00000206996",0.0661220721658811,-0.907088428554069,3.2996954940121,-0.274900647711326,0.783392569510645,NA,"RNU6-842P","Not Significant"
"ENSG00000164741",757.790149780145,0.166125737150734,0.33352261698684,0.498094368086855,0.618417529937562,0.982941779676312,"DLC1","Not Significant"
"ENSG00000200630",0.118596943765834,-0.936146027018607,1.92036517301304,-0.487483339197305,0.625915846894121,NA,"ENSG00000200630","Not Significant"
"ENSG00000253932",0.173907502605925,-1.1121998247886,2.26381990110675,-0.491293421462041,0.623218932035722,NA,"ENSG00000253932","Not Significant"
"ENSG00000253257",0.845623955871343,1.12663546144312,0.659698881583339,1.70780259432771,0.0876729775506576,NA,"MTND4P7","Not Significant"
"ENSG00000252179",0.216970058862942,-1.21270922209091,3.33277619988137,-0.363873584471131,0.715952410977,NA,"RNA5SP255","Not Significant"
"ENSG00000164743",5.36161737997616,0.0353092785526169,0.441953124902244,0.0798937185033525,0.936321785769044,0.997011555098508,"C8orf48","Not Significant"
"ENSG00000254491",0.0397887468129802,-0.834925772093618,3.33307795736182,-0.250496922896599,0.802203084037948,NA,"ENSG00000254491","Not Significant"
"ENSG00000255457",0.0128229828013903,-0.499661875467656,3.33312675339708,-0.149907853026713,0.880837315914581,NA,"ENSG00000255457","Not Significant"
"ENSG00000255413",0,NA,NA,NA,NA,NA,"ENSG00000255413","Not Significant"
"ENSG00000254753",0,NA,NA,NA,NA,NA,"ENSG00000254753","Not Significant"
"ENSG00000254425",0,NA,NA,NA,NA,NA,"ENSG00000254425","Not Significant"
"ENSG00000255437",0.135645446833879,-1.11313333130882,1.70439056349018,-0.653097567631093,0.513693380283469,NA,"ENSG00000255437","Not Significant"
"ENSG00000185053",1.38491480248612,-0.835744762352688,1.15942209874732,-0.720828732914145,0.471014894873012,NA,"SGCZ","Not Significant"
"ENSG00000254575",0,NA,NA,NA,NA,NA,"ENSG00000254575","Not Significant"
"ENSG00000214366",0.0133116519217728,-0.762895305055083,3.33310783118575,-0.228884075671708,0.8189590178275,NA,"EIF4EP5","Not Significant"
"ENSG00000252264",0,NA,NA,NA,NA,NA,"RNU7-153P","Not Significant"
"ENSG00000206950",0,0,0,0,1,NA,"ENSG00000206950","Not Significant"
"ENSG00000252035",0.0888114402139818,-0.595799181096674,2.67457462397481,-0.222764089569963,0.823719118100451,NA,"RNU6-397P","Not Significant"
"ENSG00000255365",0.0084718669338375,-0.762895305055083,3.33310783118575,-0.228884075671708,0.8189590178275,NA,"ENSG00000255365","Not Significant"
"ENSG00000199127",0,NA,NA,NA,NA,NA,"MIR383","Not Significant"
"ENSG00000255076",0.130077149243619,0.549815841806629,3.20346909726943,0.171631386197944,0.863727330964601,NA,"ENSG00000255076","Not Significant"
"ENSG00000249368",0,NA,NA,NA,NA,NA,"ENSG00000249368","Not Significant"
"ENSG00000104723",265.178750288454,-0.0392256362903716,0.402947621458687,-0.097346737395727,0.922451041145219,0.996990388498906,"TUSC3","Not Significant"
"ENSG00000248423",0.127405996372811,-0.284529414292345,2.24875805561671,-0.126527357436999,0.899314494959788,NA,"ENSG00000248423","Not Significant"
"ENSG00000250483",0.134937188500174,-0.403740956354839,3.10953183268592,-0.129839788778139,0.896693182457577,NA,"PPM1AP1","Not Significant"
"ENSG00000226836",0.00967211555700309,-0.762895305055083,3.33310783118575,-0.228884075671708,0.8189590178275,NA,"ENSG00000226836","Not Significant"
"ENSG00000253648",0,NA,NA,NA,NA,NA,"ENSG00000253648","Not Significant"
"ENSG00000038945",448.550656068965,0.115452173703462,0.33823092471043,0.341341270915143,0.732846681822117,0.993996023036238,"MSR1","Not Significant"
"ENSG00000253951",0,NA,NA,NA,NA,NA,"ENSG00000253951","Not Significant"
"ENSG00000253934",0.0169177776945876,-0.842287369056986,3.33307498285339,-0.252705796716255,0.800495568116941,NA,"MRPL49P2","Not Significant"
"ENSG00000253184",0.029076673054473,-0.570538130716961,3.33310783093538,-0.171173019192976,0.864087721932982,NA,"ENSG00000253184","Not Significant"
"ENSG00000253496",1.57976407500288,-0.583155488391145,0.80226103775926,-0.726889953449461,0.467293372098242,NA,"ENSG00000253496","Not Significant"
"ENSG00000264092",0.0132691891603836,-0.499661875467656,3.33312675339708,-0.149907853026713,0.880837315914581,NA,"RN7SL474P","Not Significant"
"ENSG00000078579",1.12589556880922,-0.520145920648351,0.881008188897468,-0.590398508439841,0.554923510341826,NA,"FGF20","Not Significant"
"ENSG00000155970",45.5999151395731,0.395211013707542,0.268920980213893,1.46961763040281,0.141665342590147,0.804194154871276,"MICU3","Not Significant"
"ENSG00000249258",15.9592335210897,0.278828472260887,0.338878289594377,0.822798275435799,0.410622717555501,0.964051957927054,"ENSG00000249258","Not Significant"
"ENSG00000244113",0.00757401435245734,-0.761835530571905,3.3331082813097,-0.228566090949962,0.819206182399534,NA,"ENSG00000244113","Not Significant"
"ENSG00000104219",238.482389731657,0.320532910766927,0.286498555031146,1.11879416191848,0.263227962889122,0.91800609350503,"ZDHHC2","Not Significant"
"ENSG00000198791",553.245725473755,0.0656426257425764,0.236943966788779,0.277038603819328,0.781750464212162,0.993996023036238,"CNOT7","Not Significant"
"ENSG00000155975",341.341212572323,0.0721687079498562,0.271975069617502,0.265350453081425,0.790739501078437,0.994004026213126,"VPS37A","Not Significant"
"ENSG00000003987",17.116245386468,-0.979967442985427,0.801696645601496,-1.22236689945257,0.221568910761937,0.893036171706037,"MTMR7","Not Significant"
"ENSG00000214607",0.0084718669338375,-0.762895305055083,3.33310783118575,-0.228884075671708,0.8189590178275,NA,"ADAM24P","Not Significant"
"ENSG00000003989",400.794753740436,-0.725363467685715,0.452185322812265,-1.60412873017302,0.108685680227629,0.753340846734493,"SLC7A2","Not Significant"
"ENSG00000279271",0.0111380531572629,-0.499661875467656,3.33312675339708,-0.149907853026713,0.880837315914581,NA,"ENSG00000279271","Not Significant"
"ENSG00000280453",7.71286284370216,-0.175685154156996,0.626756256075645,-0.280308576825426,0.779240771095696,0.993996023036238,"ENSG00000280453","Not Significant"
"ENSG00000279903",4.59620403094432,-0.0238359946636146,0.711105038202986,-0.0335196537544578,0.973260193207854,0.997253820813812,"ENSG00000279903","Not Significant"
"ENSG00000279932",9.51934773988294,0.392495616959956,0.588973793929989,0.666405909745132,0.505151686130219,0.976982182737365,"ENSG00000279932","Not Significant"
"ENSG00000104213",41.0890104839364,-0.330696584179882,0.441483211634491,-0.749058119233014,0.453822176191294,0.968633292911405,"PDGFRL","Not Significant"
"ENSG00000277466",0,NA,NA,NA,NA,NA,"ENSG00000277466","Not Significant"
"ENSG00000129422",1871.1757231853,-0.0215013981258119,0.299802759690748,-0.0717184796697368,0.942825949382422,0.997011555098508,"MTUS1","Not Significant"
"ENSG00000265520",6.26687348539896,-0.0641946426466247,0.48833439139671,-0.131456321278168,0.895414337227985,0.996435111175685,"MIR548V","Not Significant"
"ENSG00000253168",2.83742145837575,-0.995027084218651,1.16197438447409,-0.856324457332166,0.391818336769073,NA,"ENSG00000253168","Not Significant"
"ENSG00000212280",0.153339771004118,-0.0178021671342857,2.24441370339074,-0.00793176726170899,0.993671431720201,NA,"RNA5SP256","Not Significant"
"ENSG00000253944",5.79534432248572,0.324484099826344,0.678929608663807,0.477934819288493,0.632696597910067,0.983047289724774,"ENSG00000253944","Not Significant"
"ENSG00000253671",53.5848297280018,0.825923466000157,0.544123857133736,1.51789607305742,0.129040600087493,0.787299576392932,"ENSG00000253671","Not Significant"
"ENSG00000104760",19.0507795768467,-0.120741488235004,0.960221600486836,-0.125743357755947,0.899935079705285,0.996435111175685,"FGL1","Not Significant"
"ENSG00000253215",0.390968024490615,-0.184036767229599,1.57080440610813,-0.117160842249974,0.906732596513514,NA,"ENSG00000253215","Not Significant"
"ENSG00000254054",0.381489060806494,-0.170282286305596,0.820882532883343,-0.207438067548448,0.83566775548744,NA,"ENSG00000254054","Not Significant"
"ENSG00000078674",1921.94544693307,0.488565149760469,0.26827736478196,1.82111953484241,0.0685886884049343,0.654193234711591,"PCM1","Not Significant"
"ENSG00000104763",1349.11503154699,-0.0602994077787743,0.284991985432172,-0.211582819381163,0.832432514026486,0.996435111175685,"ASAH1","Not Significant"
"ENSG00000245281",4.86702377269026,0.0322643142317777,0.440638489929415,0.0732217338456885,0.941629671700155,0.997011555098508,"ENSG00000245281","Not Significant"
"ENSG00000253384",0.107850181647241,-0.980922496521302,3.33300255121601,-0.294305954300402,0.768524123161181,NA,"ENSG00000253384","Not Significant"
"ENSG00000171428",36.8666601521772,0.123442976157915,0.30618175125986,0.403168953244204,0.6868239376521,0.988282648714933,"NAT1","Not Significant"
"ENSG00000254015",0.0198943734064901,-0.762895305055083,3.33310783118575,-0.228884075671708,0.8189590178275,NA,"MTND4LP26","Not Significant"
"ENSG00000253937",0,NA,NA,NA,NA,NA,"NATP","Not Significant"
"ENSG00000244593",1.39661655047781,-0.948595813699886,0.759135900877872,-1.24957311675409,0.211455528610261,NA,"ENSG00000244593","Not Significant"
"ENSG00000271654",0.29024852955977,0.357792245858102,0.947136300690963,0.37776215059763,0.705607293255193,NA,"ENSG00000271654","Not Significant"
"ENSG00000156006",0.543589487469623,-0.377129624410325,0.813181905479032,-0.463770310024501,0.642812317010905,NA,"NAT2","Not Significant"
"ENSG00000156011",1077.29366514636,0.665133732685298,0.330036793733688,2.01533206392135,0.043869867455613,0.564985686328718,"PSD3","Not Significant"
"ENSG00000187229",0.424570989232049,-0.585866840318523,0.957760192497867,-0.611705148018905,0.540732855237896,NA,"ENSG00000187229","Not Significant"
"ENSG00000244018",6.13636044712101,-0.0696377852957971,0.533918659869596,-0.130427704685964,0.896228048632082,0.996435111175685,"RPL35P6","Not Significant"
"ENSG00000283402",0.0659770655072421,-0.449983161549523,2.72349460371311,-0.165222710900926,0.868768690208169,NA,"ENSG00000283402","Not Significant"
"ENSG00000278886",13.6211962906574,0.368384111067098,0.444201860171543,0.82931690318639,0.406925108532957,0.963227788552696,"ENSG00000278886","Not Significant"
"ENSG00000201157",0,NA,NA,NA,NA,NA,"ENSG00000201157","Not Significant"
"ENSG00000253335",0.0160458812862948,-0.830664756007307,3.33307968562771,-0.249218390904108,0.803191854265939,NA,"ENSG00000253335","Not Significant"
"ENSG00000270255",0.0508472869820148,-0.980922496521302,3.33300255121601,-0.294305954300402,0.768524123161181,NA,"ENSG00000270255","Not Significant"
"ENSG00000253557",2.77368138667612,-0.0254755365275069,0.419371010790613,-0.0607470136752647,0.951560689292218,NA,"ENSG00000253557","Not Significant"
"ENSG00000254242",0.0439919663670772,-0.642568597795181,3.33307795712297,-0.19278534917612,0.847127077914057,NA,"ENSG00000254242","Not Significant"
"ENSG00000250316",0.0472719229188298,-0.450211423496743,3.33307795688412,-0.13507377544737,0.892553544295619,NA,"ENSG00000250316","Not Significant"
"ENSG00000254201",0,NA,NA,NA,NA,NA,"ENSG00000254201","Not Significant"
"ENSG00000253280",0.0383378464838856,-0.907100025240226,3.33304799270894,-0.272153304490218,0.785504144683403,NA,"ENSG00000253280","Not Significant"
"ENSG00000279919",0,NA,NA,NA,NA,NA,"ENSG00000279919","Not Significant"
"ENSG00000104611",190.376045313263,0.113825488316786,0.339667469454118,0.335108594590221,0.737543169790268,0.993996023036238,"SH2D4A","Not Significant"
"ENSG00000279858",1.98257806557792,-0.139236784404331,0.575070489348912,-0.242121247713429,0.808686214646408,NA,"ENSG00000279858","Not Significant"
"ENSG00000147408",227.726912691201,0.0897174759407038,0.310237452946875,0.28918969998141,0.77243621350213,0.993996023036238,"CSGALNACT1","Not Significant"
"ENSG00000253270",0.0620482337500631,-0.787774798172773,2.31879452245834,-0.339734629585716,0.734056380586668,NA,"ENSG00000253270","Not Significant"
"ENSG00000104613",462.546614626156,0.0196581497593711,0.158541540683779,0.123993684397079,0.901320275595267,0.996435111175685,"INTS10","Not Significant"
"ENSG00000175445",298.161657086408,-0.526197302358278,0.553483419886834,-0.950701111274236,0.341756123922461,0.947039935703144,"LPL","Not Significant"
"ENSG00000253775",0.219052184229233,-0.0966096274900881,1.88351712645314,-0.0512921417773429,0.959092729817102,NA,"ENSG00000253775","Not Significant"
"ENSG00000242709",0.057095754983441,-0.714743167687715,3.33304799213737,-0.214441306988015,0.830202932461188,NA,"RPL30P9","Not Significant"
"ENSG00000036565",1.4444111003279,0.787173102061941,0.953214143189731,0.825809297612635,0.408912279047991,NA,"SLC18A1","Not Significant"
"ENSG00000147416",958.460651514694,-0.0985398037367974,0.22069520798427,-0.446497251285224,0.655238097687841,0.98586752220152,"ATP6V1B2","Not Significant"
"ENSG00000222267",1.84401925690183,1.66801666054218,0.687963490564,2.42457148296448,0.0153264656677571,NA,"RNU6-892P","Not Significant"
"ENSG00000061337",115.040427139012,0.429249750114821,0.352012587931044,1.21941590963476,0.222686374457794,0.895607389734893,"LZTS1","Not Significant"
"ENSG00000253733",0.0462762815108258,-0.642568597795181,3.33307795712297,-0.19278534917612,0.847127077914057,NA,"LZTS1-AS1","Not Significant"
"ENSG00000274467",0,NA,NA,NA,NA,NA,"RNA5SP257","Not Significant"
"ENSG00000253164",0.253342887926848,0.387619016252508,1.6297376176413,0.237841362963386,0.812004136025777,NA,"ENSG00000253164","Not Significant"
"ENSG00000253178",0.0979759093556262,-1.21259333515216,3.2252690674334,-0.375966565827365,0.706941752174819,NA,"ENSG00000253178","Not Significant"
"ENSG00000253300",0.245519195299481,-1.1886282289301,3.03079129722841,-0.392184123669972,0.694922173904945,NA,"ENSG00000253300","Not Significant"
"ENSG00000253866",0,NA,NA,NA,NA,NA,"TMEM97P2","Not Significant"
"ENSG00000254260",0.0345344562572488,-0.410372772500566,3.33309430528541,-0.123120660537514,0.902011551007344,NA,"ENSG00000254260","Not Significant"
"ENSG00000254092",0.142155114842325,-1.1325753933497,3.08292984008062,-0.367369824192977,0.713343177173014,NA,"ENSG00000254092","Not Significant"
"ENSG00000253147",0.0511299669133026,-0.18582378204072,3.33310783043465,-0.0557509062095024,0.955540245241599,NA,"ENSG00000253147","Not Significant"
"ENSG00000254026",0.092565192471465,-0.784564912850819,2.65166453205581,-0.295876383820903,0.767324486994492,NA,"ENSG00000254026","Not Significant"
"ENSG00000253199",0.0329280533511935,-0.37818095637884,3.33310783068502,-0.113461962705574,0.909664317661384,NA,"LINC02153","Not Significant"
"ENSG00000254040",0.0886782571064753,-0.980865345627056,3.21017369152217,-0.305548995126789,0.759948060136762,NA,"ENSG00000254040","Not Significant"
"ENSG00000280215",0,NA,NA,NA,NA,NA,"ENSG00000280215","Not Significant"
"ENSG00000254334",0.030995722694706,-0.762895305055083,3.33310783118575,-0.228884075671708,0.8189590178275,NA,"ENSG00000254334","Not Significant"
"ENSG00000168546",15.5040819809644,-0.0477338183970291,0.522279772577402,-0.0913951121665447,0.927178645422439,0.997000204921091,"GFRA2","Not Significant"
"ENSG00000273484",0,NA,NA,NA,NA,NA,"OR6R2P","Not Significant"
"ENSG00000147443",53.5390293274638,0.22191625669001,0.357265084010045,0.621152938314483,0.534499000735082,0.979846821054155,"DOK2","Not Significant"
"ENSG00000130227",667.750655903134,0.136716551747021,0.231451847452282,0.590691123237663,0.55472739673536,0.979846821054155,"XPO7","Not Significant"
"ENSG00000158806",9.56457105721852,0.905487749535921,0.510440969582333,1.77393235162302,0.0760743406855363,0.675630867526921,"NPM2","Not Significant"
"ENSG00000158815",5.64292280795465,0.903280202960202,0.626986659227125,1.44066893556182,0.149678235002538,0.818517813289994,"FGF17","Not Significant"
"ENSG00000158856",103.440139070897,0.480214256892543,0.365235377887988,1.31480761713017,0.188574566832051,0.858947181965551,"DMTN","Not Significant"
"ENSG00000158863",367.686805042586,0.308024938392392,0.222808079261011,1.38246754522556,0.166828188964944,0.83367755437588,"FAM160B2","Not Significant"
"ENSG00000275074",36.5258900101697,0.786665425675075,0.284646676532924,2.76365575476545,0.005715780576613,0.213511174608487,"NUDT18","Not Significant"
"ENSG00000168453",230.064016387421,0.058757500458629,0.697004551830682,0.0843000240160591,0.932817893309549,0.997011555098508,"HR","Not Significant"
"ENSG00000168476",144.955610466616,0.173303481397314,0.336503843597342,0.515011892716112,0.60654470950901,0.980388754613663,"REEP4","Not Significant"
"ENSG00000168481",24.2810578437293,1.22842590686426,0.772842855953546,1.58948989099292,0.111949834538144,0.760195750028207,"LGI3","Not Significant"
"ENSG00000168484",555.058226392039,1.65056437175227,1.25215338954344,1.31818065225547,0.187443180683312,0.858196754440437,"SFTPC","Not Significant"
"ENSG00000168487",446.500765464476,0.207493654357875,0.340677669089043,0.609061506475325,0.54248367112558,0.979846821054155,"BMP1","Not Significant"
"ENSG00000177725",42.0297587046979,1.08040483508518,0.457618741975017,2.36092785540712,0.0182292765632157,0.392317858399182,"ENSG00000177725","Not Significant"
"ENSG00000168490",9.508098032152,-0.0383532553053712,0.466276897214517,-0.0822542474964748,0.934444536285474,0.997011555098508,"PHYHIP","Not Significant"
"ENSG00000208037",0.0958270007785871,-1.0960813762188,3.33292151414704,-0.328865042745932,0.742257697787777,NA,"MIR320A","Not Significant"
"ENSG00000168495",295.393155572891,0.101686271660652,0.16042295076961,0.633863615977789,0.526169832091281,0.978990707893607,"POLR3D","Not Significant"
"ENSG00000254064",0.0145114786838917,-0.762895305055083,3.33310783118575,-0.228884075671708,0.8189590178275,NA,"ENSG00000254064","Not Significant"
"ENSG00000197181",19.4944855152861,-0.725628691248505,0.482066638937045,-1.50524560846715,0.132260943334755,0.790438882758477,"PIWIL2","Not Significant"
"ENSG00000104635",458.027984075989,0.0569250745275851,0.273486523141651,0.208145812355445,0.835115117325575,0.996435111175685,"SLC39A14","Not Significant"
"ENSG00000241026",0,NA,NA,NA,NA,NA,"ENSG00000241026","Not Significant"
"ENSG00000201761",0.163292096339828,-0.609922353653105,0.961566671016007,-0.634300638778017,0.525884639720251,NA,"RNU6-336P","Not Significant"
"ENSG00000120910",172.646010469498,-0.0454093690527823,0.203425047837539,-0.223224079509853,0.823361111981768,0.996435111175685,"PPP3CC","Not Significant"
"ENSG00000254272",6.17786706215296,0.764499987138769,0.444024392822195,1.72175222689827,0.0851144120111514,0.696713593805567,"ENSG00000254272","Not Significant"
"ENSG00000251034",52.4771828135321,-0.819890482940128,0.434730135696604,-1.88597572520789,0.0592982259079557,0.625197160654552,"ENSG00000251034","Not Significant"
"ENSG00000120896",378.93777656796,0.013549298453325,0.22515318300928,0.0601781341584078,0.952013760560749,0.997253820813812,"SORBS3","Not Significant"
"ENSG00000254230",1.14513665942041,0.0561311588359954,0.569404507845609,0.0985787047039239,0.921472778834392,NA,"ENSG00000254230","Not Significant"
"ENSG00000120913",177.866433021921,-0.181459330021618,0.303639575022439,-0.597614227355602,0.550097368828308,0.979846821054155,"PDLIM2","Not Significant"
"ENSG00000248235",0.013215768256769,-0.762895305055083,3.33310783118575,-0.228884075671708,0.8189590178275,NA,"ENSG00000248235","Not Significant"
"ENSG00000241852",60.94003769528,0.0298234317130603,0.286248100092022,0.10418735252207,0.9170206705724,0.996435111175685,"C8orf58","Not Significant"
"ENSG00000158941",547.193219808049,-0.123258121360085,0.217210851501474,-0.567458395876916,0.570402785018783,0.980084701671367,"CCAR2","Not Significant"
"ENSG00000253200",33.2020035573069,0.274977789268813,0.273006682277229,1.00721999540503,0.313829066245787,0.941044394077072,"ENSG00000253200","Not Significant"
"ENSG00000147439",159.574193317823,0.176863374296081,0.209363420844786,0.844767312181054,0.398240768566311,0.960113591757363,"BIN3","Not Significant"
"ENSG00000261026",12.8094084162678,-1.43672570123791,0.592494969042074,-2.42487409397039,0.0153136967165486,0.361460181891684,"ENSG00000261026","Not Significant"
"ENSG00000179388",134.870794433418,-1.06325854040549,0.454263420329092,-2.34062108640668,0.0192516945366657,0.401778298614121,"EGR3","Not Significant"
"ENSG00000253125",3.57517414934967,-1.48959374928934,0.914949537787839,-1.62806109820097,0.103511931191066,0.744086751297572,"ENSG00000253125","Not Significant"
"ENSG00000134020",28.6409140105677,-0.210623758446205,1.02178527897119,-0.206133091541774,0.83668695048375,0.996435111175685,"PEBP4","Not Significant"
"ENSG00000248738",1.25043325592448,1.09420584094963,1.45023113396485,0.754504447824214,0.450546375616656,NA,"ENSG00000248738","Not Significant"
"ENSG00000253142",9.36800461253208,0.154778010054527,1.12605583354181,0.137451452622647,0.89067396363234,0.996435111175685,"ENSG00000253142","Not Significant"
"ENSG00000240116",0.806610111368857,0.822563258647714,0.921220647658323,0.892905799211742,0.371907621254238,NA,"RN7SL303P","Not Significant"
